,alt,cad,dst,hrt,lat,lon,pwr,spd,time,tmp,sec,id
1022,375.0,81,4016.73,166.0,37.86979,-122.219296,262.0,3.35,2016-09-04 17:42:57,15,1032.0,20160904102545
1023,375.4,79,4020.15,165.0,37.86977,-122.219267,307.0,3.396,2016-09-04 17:42:58,15,1033.0,20160904102545
1024,375.8,79,4023.57,165.0,37.869751,-122.219237,282.0,3.35,2016-09-04 17:42:59,15,1034.0,20160904102545
1025,376.2,80,4026.93,165.0,37.86973,-122.219209,270.0,3.275,2016-09-04 17:43:00,15,1035.0,20160904102545
1026,376.4,81,4030.2,165.0,37.86971,-122.219182,270.0,3.116,2016-09-04 17:43:01,15,1036.0,20160904102545
1027,376.6,82,4033.6,165.0,37.86969,-122.219153,268.0,3.48,2016-09-04 17:43:02,15,1037.0,20160904102545
1028,377.0,83,4037.16,165.0,37.869669,-122.219122,289.0,3.527,2016-09-04 17:43:03,15,1038.0,20160904102545
1029,377.4,81,4040.65,165.0,37.869648,-122.219092,262.0,3.508,2016-09-04 17:43:04,15,1039.0,20160904102545
1030,377.6,83,4044.15,165.0,37.869626,-122.219063,237.0,3.368,2016-09-04 17:43:05,15,1040.0,20160904102545
1031,378.0,82,4047.49,165.0,37.869605,-122.219036,240.0,3.284,2016-09-04 17:43:06,15,1041.0,20160904102545
1032,378.2,82,4050.66,165.0,37.869585,-122.219011,235.0,3.07,2016-09-04 17:43:07,15,1042.0,20160904102545
1033,378.6,82,4054.05,165.0,37.869564,-122.218983,248.0,3.303,2016-09-04 17:43:08,15,1043.0,20160904102545
1034,379.0,81,4057.5,165.0,37.869543,-122.218955,245.0,3.331,2016-09-04 17:43:09,15,1044.0,20160904102545
1035,379.4,81,4060.96,165.0,37.869522,-122.218925,266.0,3.322,2016-09-04 17:43:10,15,1045.0,20160904102545
1036,379.8,80,4064.4,164.0,37.869502,-122.218896,234.0,3.303,2016-09-04 17:43:11,15,1046.0,20160904102545
1037,380.0,81,4067.65,164.0,37.869482,-122.218868,223.0,3.163,2016-09-04 17:43:12,15,1047.0,20160904102545
1038,380.4,81,4070.92,164.0,37.869461,-122.218842,230.0,3.238,2016-09-04 17:43:13,15,1048.0,20160904102545
1039,381.0,80,4074.34,163.0,37.869439,-122.218814,236.0,3.378,2016-09-04 17:43:14,15,1049.0,20160904102545
1040,381.2,81,4077.7,163.0,37.869418,-122.218787,250.0,3.303,2016-09-04 17:43:15,15,1050.0,20160904102545
1041,381.6,84,4081.04,163.0,37.869397,-122.21876,208.0,3.378,2016-09-04 17:43:16,15,1051.0,20160904102545
1042,381.8,80,4084.55,162.0,37.869374,-122.218733,178.0,3.378,2016-09-04 17:43:17,15,1052.0,20160904102545
1043,382.2,80,4087.94,162.0,37.869352,-122.218705,181.0,3.256,2016-09-04 17:43:18,15,1053.0,20160904102545
1044,382.2,82,4091.37,162.0,37.86933,-122.218678,196.0,3.378,2016-09-04 17:43:19,15,1054.0,20160904102545
1045,382.4,80,4094.82,162.0,37.869308,-122.21865,230.0,3.359,2016-09-04 17:43:20,15,1055.0,20160904102545
1046,382.6,79,4098.2,161.0,37.869288,-122.218621,261.0,3.303,2016-09-04 17:43:21,15,1056.0,20160904102545
1047,382.6,79,4101.55,161.0,37.869269,-122.218592,266.0,3.34,2016-09-04 17:43:22,15,1057.0,20160904102545
1048,382.8,77,4104.85,161.0,37.869249,-122.218564,282.0,3.228,2016-09-04 17:43:23,15,1058.0,20160904102545
1049,383.0,77,4107.99,161.0,37.86923,-122.218538,273.0,2.939,2016-09-04 17:43:24,15,1059.0,20160904102545
1050,383.2,79,4111.25,161.0,37.869209,-122.218512,299.0,3.322,2016-09-04 17:43:25,15,1060.0,20160904102545
1051,383.6,79,4114.46,161.0,37.86919,-122.218484,288.0,3.126,2016-09-04 17:43:26,15,1061.0,20160904102545
1052,383.8,81,4117.47,161.0,37.869172,-122.218458,279.0,3.088,2016-09-04 17:43:27,15,1062.0,20160904102545
1053,384.2,80,4120.71,161.0,37.869153,-122.218431,283.0,3.266,2016-09-04 17:43:28,15,1063.0,20160904102545
1054,384.6,83,4124.13,161.0,37.869132,-122.218402,262.0,3.322,2016-09-04 17:43:29,16,1064.0,20160904102545
1055,384.8,83,4127.61,162.0,37.869112,-122.218371,256.0,3.452,2016-09-04 17:43:30,16,1065.0,20160904102545
1056,385.2,80,4131.18,161.0,37.869092,-122.21834,247.0,3.452,2016-09-04 17:43:31,16,1066.0,20160904102545
1057,385.8,81,4134.61,161.0,37.869072,-122.21831,225.0,3.35,2016-09-04 17:43:32,16,1067.0,20160904102545
1058,386.4,82,4137.96,162.0,37.869053,-122.218281,233.0,3.396,2016-09-04 17:43:33,16,1068.0,20160904102545
1059,386.6,83,4141.38,162.0,37.869031,-122.218253,232.0,3.443,2016-09-04 17:43:34,16,1069.0,20160904102545
1060,386.8,82,4144.89,161.0,37.869009,-122.218224,242.0,3.471,2016-09-04 17:43:35,16,1070.0,20160904102545
1061,387.2,83,4148.26,161.0,37.868988,-122.218197,277.0,3.35,2016-09-04 17:43:36,16,1071.0,20160904102545
1062,387.4,83,4151.71,161.0,37.868965,-122.21817,277.0,3.555,2016-09-04 17:43:37,16,1072.0,20160904102545
1063,387.8,82,4155.13,161.0,37.868942,-122.218145,263.0,3.415,2016-09-04 17:43:38,16,1073.0,20160904102545
1064,388.0,79,4158.52,161.0,37.868918,-122.21812,253.0,3.284,2016-09-04 17:43:39,16,1074.0,20160904102545
1065,388.2,81,4161.94,161.0,37.868894,-122.218095,263.0,3.266,2016-09-04 17:43:40,16,1075.0,20160904102545
1066,388.4,79,4165.42,161.0,37.86887,-122.218071,297.0,3.331,2016-09-04 17:43:41,16,1076.0,20160904102545
1067,388.6,82,4168.78,161.0,37.868845,-122.218049,351.0,3.247,2016-09-04 17:43:42,16,1077.0,20160904102545
1068,388.8,82,4172.3,161.0,37.868817,-122.218029,301.0,3.471,2016-09-04 17:43:43,16,1078.0,20160904102545
1069,389.2,82,4175.7,161.0,37.868791,-122.21801,320.0,3.2,2016-09-04 17:43:44,16,1079.0,20160904102545
1070,389.6,82,4179.26,162.0,37.868762,-122.217992,312.0,3.284,2016-09-04 17:43:45,16,1080.0,20160904102545
1071,390.0,83,4182.94,162.0,37.868731,-122.217976,349.0,3.331,2016-09-04 17:43:46,16,1081.0,20160904102545
1072,390.2,81,4186.57,161.0,37.8687,-122.217961,349.0,3.415,2016-09-04 17:43:47,16,1082.0,20160904102545
1073,390.8,83,4190.14,162.0,37.868669,-122.21795,305.0,3.322,2016-09-04 17:43:48,16,1083.0,20160904102545
