alt,cad,dst,hrt,lat,lon,pwr,spd,time,tmp,sec,id
339.400000,71,7335.070000,148.000000,37.888833,-122.234287,343.000000,2.575000,2016-10-27 00:40:10,11,1581.000000,20161026171349
339.800000,70,7338.050000,149.000000,37.888812,-122.234265,301.000000,2.473000,2016-10-27 00:40:11,11,1582.000000,20161026171349
340.000000,72,7340.980000,149.000000,37.888793,-122.234243,297.000000,2.501000,2016-10-27 00:40:12,11,1583.000000,20161026171349
340.400000,67,7344.050000,149.000000,37.888771,-122.234221,315.000000,2.482000,2016-10-27 00:40:13,11,1584.000000,20161026171349
340.800000,69,7347.030000,149.000000,37.888749,-122.234201,314.000000,2.603000,2016-10-27 00:40:14,11,1585.000000,20161026171349
341.200000,69,7350.170000,149.000000,37.888728,-122.234177,298.000000,2.613000,2016-10-27 00:40:15,11,1586.000000,20161026171349
341.600000,69,7353.320000,150.000000,37.888707,-122.234152,300.000000,2.594000,2016-10-27 00:40:16,11,1587.000000,20161026171349
342.000000,69,7356.240000,150.000000,37.888688,-122.234130,300.000000,2.407000,2016-10-27 00:40:17,11,1588.000000,20161026171349
342.400000,68,7359.160000,150.000000,37.888668,-122.234109,345.000000,2.538000,2016-10-27 00:40:18,11,1589.000000,20161026171349
342.800000,69,7362.420000,150.000000,37.888646,-122.234083,341.000000,2.631000,2016-10-27 00:40:19,11,1590.000000,20161026171349
343.200000,70,7365.550000,150.000000,37.888624,-122.234060,325.000000,2.725000,2016-10-27 00:40:20,11,1591.000000,20161026171349
343.600000,70,7368.470000,150.000000,37.888602,-122.234042,342.000000,2.519000,2016-10-27 00:40:21,11,1592.000000,20161026171349
344.000000,70,7371.520000,151.000000,37.888581,-122.234020,325.000000,2.734000,2016-10-27 00:40:22,11,1593.000000,20161026171349
344.400000,69,7374.680000,151.000000,37.888559,-122.233997,338.000000,2.753000,2016-10-27 00:40:23,11,1594.000000,20161026171349
344.800000,68,7377.750000,151.000000,37.888539,-122.233973,370.000000,2.715000,2016-10-27 00:40:24,11,1595.000000,20161026171349
345.200000,71,7380.690000,152.000000,37.888519,-122.233950,359.000000,2.809000,2016-10-27 00:40:25,11,1596.000000,20161026171349
345.600000,71,7383.690000,152.000000,37.888498,-122.233928,348.000000,2.893000,2016-10-27 00:40:26,11,1597.000000,20161026171349
346.000000,71,7386.860000,152.000000,37.888477,-122.233904,336.000000,2.893000,2016-10-27 00:40:27,11,1598.000000,20161026171349
346.400000,71,7390.120000,153.000000,37.888456,-122.233878,328.000000,2.865000,2016-10-27 00:40:28,11,1599.000000,20161026171349
346.800000,70,7393.360000,153.000000,37.888433,-122.233855,328.000000,2.855000,2016-10-27 00:40:29,11,1600.000000,20161026171349
347.200000,70,7396.430000,154.000000,37.888412,-122.233832,321.000000,2.837000,2016-10-27 00:40:30,11,1601.000000,20161026171349
347.600000,69,7399.460000,154.000000,37.888391,-122.233809,321.000000,2.827000,2016-10-27 00:40:31,11,1602.000000,20161026171349
348.000000,68,7402.510000,155.000000,37.888371,-122.233786,330.000000,2.809000,2016-10-27 00:40:32,11,1603.000000,20161026171349
348.400000,68,7405.440000,155.000000,37.888349,-122.233767,352.000000,2.781000,2016-10-27 00:40:33,11,1604.000000,20161026171349
348.600000,68,7408.370000,156.000000,37.888328,-122.233747,334.000000,2.762000,2016-10-27 00:40:34,11,1605.000000,20161026171349
349.000000,68,7411.280000,156.000000,37.888306,-122.233729,317.000000,2.753000,2016-10-27 00:40:35,11,1606.000000,20161026171349
349.400000,67,7414.150000,156.000000,37.888287,-122.233707,317.000000,2.734000,2016-10-27 00:40:36,11,1607.000000,20161026171349
349.800000,66,7416.980000,157.000000,37.888266,-122.233687,326.000000,2.725000,2016-10-27 00:40:37,11,1608.000000,20161026171349
350.200000,66,7419.620000,157.000000,37.888248,-122.233669,329.000000,2.538000,2016-10-27 00:40:38,11,1609.000000,20161026171349
350.600000,66,7422.150000,157.000000,37.888230,-122.233650,329.000000,2.501000,2016-10-27 00:40:39,11,1610.000000,20161026171349
351.000000,69,7424.720000,157.000000,37.888212,-122.233631,319.000000,2.491000,2016-10-27 00:40:40,11,1611.000000,20161026171349
351.400000,70,7427.190000,157.000000,37.888195,-122.233614,308.000000,2.501000,2016-10-27 00:40:41,11,1612.000000,20161026171349
351.600000,70,7429.990000,157.000000,37.888175,-122.233594,337.000000,2.678000,2016-10-27 00:40:42,11,1613.000000,20161026171349
352.000000,69,7432.790000,158.000000,37.888155,-122.233575,310.000000,2.697000,2016-10-27 00:40:43,11,1614.000000,20161026171349
352.800000,69,7435.740000,158.000000,37.888133,-122.233556,308.000000,2.725000,2016-10-27 00:40:44,11,1615.000000,20161026171349
353.200000,68,7438.830000,158.000000,37.888113,-122.233532,308.000000,2.706000,2016-10-27 00:40:45,11,1616.000000,20161026171349
353.600000,67,7441.640000,159.000000,37.888094,-122.233510,305.000000,2.678000,2016-10-27 00:40:46,11,1617.000000,20161026171349
353.800000,68,7444.610000,159.000000,37.888074,-122.233487,309.000000,2.594000,2016-10-27 00:40:47,11,1618.000000,20161026171349
354.200000,67,7447.260000,160.000000,37.888056,-122.233468,326.000000,2.407000,2016-10-27 00:40:48,11,1619.000000,20161026171349
354.600000,70,7449.970000,160.000000,37.888036,-122.233450,341.000000,2.370000,2016-10-27 00:40:49,11,1620.000000,20161026171349
355.000000,70,7452.930000,160.000000,37.888014,-122.233431,309.000000,2.669000,2016-10-27 00:40:50,11,1621.000000,20161026171349
355.400000,69,7455.850000,161.000000,37.887992,-122.233413,309.000000,2.426000,2016-10-27 00:40:51,11,1622.000000,20161026171349
355.800000,67,7458.780000,161.000000,37.887971,-122.233392,336.000000,2.529000,2016-10-27 00:40:52,11,1623.000000,20161026171349
356.200000,67,7461.760000,161.000000,37.887951,-122.233370,339.000000,2.510000,2016-10-27 00:40:53,11,1624.000000,20161026171349
356.600000,68,7464.590000,161.000000,37.887932,-122.233349,339.000000,2.510000,2016-10-27 00:40:54,11,1625.000000,20161026171349
357.000000,70,7467.560000,162.000000,37.887912,-122.233326,335.000000,2.641000,2016-10-27 00:40:55,11,1626.000000,20161026171349
357.400000,70,7470.670000,162.000000,37.887892,-122.233299,310.000000,2.846000,2016-10-27 00:40:56,11,1627.000000,20161026171349
357.800000,69,7473.890000,162.000000,37.887869,-122.233276,317.000000,2.855000,2016-10-27 00:40:57,11,1628.000000,20161026171349
358.000000,69,7477.010000,162.000000,37.887845,-122.233259,319.000000,2.818000,2016-10-27 00:40:58,11,1629.000000,20161026171349
358.400000,70,7480.060000,163.000000,37.887823,-122.233238,347.000000,2.790000,2016-10-27 00:40:59,11,1630.000000,20161026171349
358.800000,70,7482.980000,163.000000,37.887802,-122.233218,328.000000,2.837000,2016-10-27 00:41:00,11,1631.000000,20161026171349
359.200000,71,7486.040000,163.000000,37.887780,-122.233196,325.000000,2.827000,2016-10-27 00:41:01,11,1632.000000,20161026171349
359.400000,71,7489.060000,163.000000,37.887759,-122.233174,309.000000,2.837000,2016-10-27 00:41:02,11,1633.000000,20161026171349
359.800000,71,7492.060000,163.000000,37.887738,-122.233151,315.000000,2.855000,2016-10-27 00:41:03,11,1634.000000,20161026171349
360.200000,71,7495.120000,163.000000,37.887719,-122.233125,323.000000,2.883000,2016-10-27 00:41:04,11,1635.000000,20161026171349
360.600000,73,7498.180000,163.000000,37.887699,-122.233100,323.000000,3.014000,2016-10-27 00:41:05,11,1636.000000,20161026171349
361.000000,73,7501.340000,164.000000,37.887679,-122.233075,330.000000,3.023000,2016-10-27 00:41:06,11,1637.000000,20161026171349
361.400000,73,7504.500000,164.000000,37.887658,-122.233050,279.000000,3.023000,2016-10-27 00:41:07,11,1638.000000,20161026171349
361.800000,73,7507.710000,164.000000,37.887635,-122.233027,279.000000,3.032000,2016-10-27 00:41:08,11,1639.000000,20161026171349
362.200000,74,7510.950000,164.000000,37.887613,-122.233004,283.000000,3.014000,2016-10-27 00:41:09,11,1640.000000,20161026171349
362.600000,74,7514.040000,164.000000,37.887592,-122.232981,265.000000,3.051000,2016-10-27 00:41:10,11,1641.000000,20161026171349
363.000000,74,7517.060000,164.000000,37.887571,-122.232958,300.000000,2.958000,2016-10-27 00:41:11,11,1642.000000,20161026171349
363.400000,75,7520.060000,164.000000,37.887550,-122.232936,298.000000,3.070000,2016-10-27 00:41:12,11,1643.000000,20161026171349
364.000000,75,7523.090000,164.000000,37.887531,-122.232911,295.000000,3.032000,2016-10-27 00:41:13,11,1644.000000,20161026171349
364.400000,75,7525.960000,164.000000,37.887512,-122.232889,295.000000,2.827000,2016-10-27 00:41:14,11,1645.000000,20161026171349
364.600000,75,7528.900000,164.000000,37.887491,-122.232868,296.000000,2.958000,2016-10-27 00:41:15,11,1646.000000,20161026171349
365.000000,76,7531.820000,164.000000,37.887470,-122.232848,294.000000,2.753000,2016-10-27 00:41:16,11,1647.000000,20161026171349
365.400000,78,7534.840000,164.000000,37.887449,-122.232827,279.000000,2.958000,2016-10-27 00:41:17,11,1648.000000,20161026171349
366.000000,79,7537.860000,164.000000,37.887428,-122.232805,283.000000,2.976000,2016-10-27 00:41:18,11,1649.000000,20161026171349
366.400000,80,7541.220000,164.000000,37.887405,-122.232780,253.000000,3.228000,2016-10-27 00:41:19,11,1650.000000,20161026171349
366.600000,79,7544.450000,164.000000,37.887382,-122.232758,255.000000,2.883000,2016-10-27 00:41:20,11,1651.000000,20161026171349
366.800000,82,7547.510000,164.000000,37.887363,-122.232732,248.000000,2.883000,2016-10-27 00:41:21,11,1652.000000,20161026171349
367.200000,74,7550.440000,163.000000,37.887346,-122.232706,201.000000,2.725000,2016-10-27 00:41:22,11,1653.000000,20161026171349
367.600000,74,7553.480000,163.000000,37.887328,-122.232680,278.000000,2.725000,2016-10-27 00:41:23,11,1654.000000,20161026171349
368.000000,76,7556.530000,163.000000,37.887311,-122.232653,280.000000,2.874000,2016-10-27 00:41:24,11,1655.000000,20161026171349
368.200000,78,7559.820000,163.000000,37.887292,-122.232625,270.000000,2.967000,2016-10-27 00:41:25,11,1656.000000,20161026171349
368.400000,79,7562.890000,163.000000,37.887275,-122.232597,246.000000,2.865000,2016-10-27 00:41:26,11,1657.000000,20161026171349
368.800000,79,7565.790000,163.000000,37.887260,-122.232570,254.000000,2.706000,2016-10-27 00:41:27,11,1658.000000,20161026171349
369.200000,79,7568.930000,163.000000,37.887242,-122.232542,249.000000,2.715000,2016-10-27 00:41:28,11,1659.000000,20161026171349
369.400000,80,7571.850000,162.000000,37.887227,-122.232515,257.000000,2.715000,2016-10-27 00:41:29,11,1660.000000,20161026171349
370.000000,82,7574.770000,162.000000,37.887211,-122.232488,269.000000,2.734000,2016-10-27 00:41:30,11,1661.000000,20161026171349
370.200000,82,7578.090000,162.000000,37.887190,-122.232461,235.000000,2.958000,2016-10-27 00:41:31,11,1662.000000,20161026171349
370.400000,82,7581.380000,162.000000,37.887169,-122.232435,242.000000,2.976000,2016-10-27 00:41:32,11,1663.000000,20161026171349
370.600000,80,7584.280000,162.000000,37.887153,-122.232407,224.000000,2.398000,2016-10-27 00:41:33,11,1664.000000,20161026171349
370.800000,81,7587.490000,162.000000,37.887139,-122.232375,221.000000,2.669000,2016-10-27 00:41:34,11,1665.000000,20161026171349
371.000000,80,7590.820000,162.000000,37.887123,-122.232343,247.000000,2.501000,2016-10-27 00:41:35,11,1666.000000,20161026171349
371.400000,81,7593.920000,162.000000,37.887108,-122.232314,226.000000,2.333000,2016-10-27 00:41:36,11,1667.000000,20161026171349
371.600000,82,7597.250000,162.000000,37.887090,-122.232283,239.000000,2.603000,2016-10-27 00:41:37,11,1668.000000,20161026171349
371.800000,82,7601.420000,161.000000,37.887066,-122.232247,260.000000,3.480000,2016-10-27 00:41:38,11,1669.000000,20161026171349
372.000000,83,7605.990000,161.000000,37.887035,-122.232212,239.000000,3.499000,2016-10-27 00:41:39,11,1670.000000,20161026171349
372.400000,81,7610.230000,161.000000,37.887005,-122.232182,240.000000,3.266000,2016-10-27 00:41:40,11,1671.000000,20161026171349
372.600000,80,7614.560000,161.000000,37.886974,-122.232152,254.000000,3.228000,2016-10-27 00:41:41,11,1672.000000,20161026171349
373.000000,78,7618.640000,160.000000,37.886947,-122.232121,286.000000,3.247000,2016-10-27 00:41:42,11,1673.000000,20161026171349
373.400000,79,7622.800000,160.000000,37.886917,-122.232093,313.000000,3.350000,2016-10-27 00:41:43,11,1674.000000,20161026171349
373.600000,78,7626.910000,160.000000,37.886888,-122.232064,321.000000,3.518000,2016-10-27 00:41:44,11,1675.000000,20161026171349
373.800000,77,7631.080000,160.000000,37.886857,-122.232036,306.000000,3.490000,2016-10-27 00:41:45,11,1676.000000,20161026171349
374.000000,76,7635.080000,160.000000,37.886830,-122.232007,271.000000,3.499000,2016-10-27 00:41:46,11,1677.000000,20161026171349
374.200000,75,7639.170000,160.000000,37.886802,-122.231976,253.000000,3.527000,2016-10-27 00:41:47,11,1678.000000,20161026171349
374.400000,78,7643.120000,160.000000,37.886774,-122.231948,256.000000,3.415000,2016-10-27 00:41:48,11,1679.000000,20161026171349
374.800000,79,7647.610000,160.000000,37.886746,-122.231910,235.000000,3.508000,2016-10-27 00:41:49,11,1680.000000,20161026171349
375.000000,74,7651.660000,161.000000,37.886719,-122.231878,273.000000,3.508000,2016-10-27 00:41:50,11,1681.000000,20161026171349
375.400000,77,7655.490000,160.000000,37.886692,-122.231852,281.000000,3.480000,2016-10-27 00:41:51,11,1682.000000,20161026171349
375.800000,76,7659.270000,160.000000,37.886668,-122.231822,292.000000,3.350000,2016-10-27 00:41:52,11,1683.000000,20161026171349
376.600000,79,7663.120000,160.000000,37.886644,-122.231789,328.000000,3.368000,2016-10-27 00:41:53,11,1684.000000,20161026171349
377.000000,84,7666.740000,160.000000,37.886621,-122.231759,263.000000,3.144000,2016-10-27 00:41:54,11,1685.000000,20161026171349
377.400000,82,7670.310000,161.000000,37.886596,-122.231733,281.000000,3.144000,2016-10-27 00:41:55,11,1686.000000,20161026171349
377.800000,82,7673.860000,160.000000,37.886572,-122.231708,273.000000,3.135000,2016-10-27 00:41:56,11,1687.000000,20161026171349
378.200000,80,7677.600000,160.000000,37.886545,-122.231681,289.000000,3.294000,2016-10-27 00:41:57,11,1688.000000,20161026171349
378.600000,81,7681.180000,161.000000,37.886521,-122.231655,279.000000,3.172000,2016-10-27 00:41:58,11,1689.000000,20161026171349
379.000000,80,7684.710000,161.000000,37.886498,-122.231627,304.000000,3.154000,2016-10-27 00:41:59,11,1690.000000,20161026171349
379.400000,82,7688.290000,161.000000,37.886476,-122.231596,291.000000,2.967000,2016-10-27 00:42:00,11,1691.000000,20161026171349
379.800000,80,7691.840000,161.000000,37.886453,-122.231568,300.000000,3.275000,2016-10-27 00:42:01,11,1692.000000,20161026171349
380.000000,78,7695.040000,161.000000,37.886433,-122.231542,284.000000,2.939000,2016-10-27 00:42:02,11,1693.000000,20161026171349
380.400000,79,7698.320000,161.000000,37.886413,-122.231515,285.000000,3.154000,2016-10-27 00:42:03,11,1694.000000,20161026171349
380.800000,78,7701.740000,161.000000,37.886390,-122.231488,278.000000,2.995000,2016-10-27 00:42:04,11,1695.000000,20161026171349
381.000000,77,7704.950000,161.000000,37.886370,-122.231463,273.000000,2.874000,2016-10-27 00:42:05,11,1696.000000,20161026171349
381.400000,77,7708.160000,160.000000,37.886351,-122.231435,285.000000,2.846000,2016-10-27 00:42:06,11,1697.000000,20161026171349
381.800000,78,7711.420000,160.000000,37.886333,-122.231406,294.000000,3.042000,2016-10-27 00:42:07,11,1698.000000,20161026171349
382.200000,79,7714.770000,160.000000,37.886312,-122.231379,283.000000,3.032000,2016-10-27 00:42:08,11,1699.000000,20161026171349
382.600000,79,7717.910000,160.000000,37.886293,-122.231351,262.000000,2.883000,2016-10-27 00:42:09,11,1700.000000,20161026171349
383.000000,80,7721.340000,161.000000,37.886274,-122.231321,262.000000,3.284000,2016-10-27 00:42:10,11,1701.000000,20161026171349
383.400000,80,7724.970000,161.000000,37.886255,-122.231288,270.000000,3.303000,2016-10-27 00:42:11,11,1702.000000,20161026171349
383.800000,80,7728.520000,161.000000,37.886237,-122.231254,267.000000,3.322000,2016-10-27 00:42:12,11,1703.000000,20161026171349
384.200000,80,7732.020000,160.000000,37.886220,-122.231221,267.000000,3.294000,2016-10-27 00:42:13,11,1704.000000,20161026171349
384.600000,80,7735.390000,161.000000,37.886202,-122.231189,258.000000,3.294000,2016-10-27 00:42:14,11,1705.000000,20161026171349
384.800000,80,7738.670000,161.000000,37.886185,-122.231159,247.000000,3.107000,2016-10-27 00:42:15,11,1706.000000,20161026171349
385.000000,80,7742.030000,160.000000,37.886169,-122.231126,247.000000,3.144000,2016-10-27 00:42:16,11,1707.000000,20161026171349
385.400000,79,7745.360000,160.000000,37.886153,-122.231095,267.000000,3.107000,2016-10-27 00:42:17,11,1708.000000,20161026171349
385.600000,78,7748.500000,160.000000,37.886136,-122.231066,267.000000,3.070000,2016-10-27 00:42:18,11,1709.000000,20161026171349
386.000000,78,7751.620000,160.000000,37.886121,-122.231036,266.000000,2.948000,2016-10-27 00:42:19,11,1710.000000,20161026171349
386.400000,74,7754.490000,160.000000,37.886106,-122.231009,281.000000,2.818000,2016-10-27 00:42:20,11,1711.000000,20161026171349
386.800000,75,7757.440000,160.000000,37.886089,-122.230984,331.000000,2.809000,2016-10-27 00:42:21,11,1712.000000,20161026171349
387.000000,73,7760.150000,160.000000,37.886074,-122.230959,318.000000,2.529000,2016-10-27 00:42:22,11,1713.000000,20161026171349
387.200000,73,7762.820000,160.000000,37.886061,-122.230933,317.000000,2.510000,2016-10-27 00:42:23,11,1714.000000,20161026171349
387.600000,70,7765.680000,160.000000,37.886046,-122.230907,317.000000,2.734000,2016-10-27 00:42:24,11,1715.000000,20161026171349
388.000000,71,7768.800000,160.000000,37.886032,-122.230876,325.000000,2.976000,2016-10-27 00:42:25,11,1716.000000,20161026171349
388.200000,72,7771.630000,160.000000,37.886019,-122.230848,340.000000,2.585000,2016-10-27 00:42:26,11,1717.000000,20161026171349
388.600000,69,7774.330000,160.000000,37.886012,-122.230819,318.000000,2.426000,2016-10-27 00:42:27,11,1718.000000,20161026171349
389.200000,69,7777.050000,160.000000,37.886004,-122.230790,330.000000,2.417000,2016-10-27 00:42:28,11,1719.000000,20161026171349
389.600000,69,7779.820000,161.000000,37.885991,-122.230762,334.000000,2.557000,2016-10-27 00:42:29,11,1720.000000,20161026171349
390.000000,67,7782.450000,160.000000,37.885977,-122.230738,334.000000,2.295000,2016-10-27 00:42:30,11,1721.000000,20161026171349
390.400000,68,7785.280000,161.000000,37.885963,-122.230711,334.000000,2.379000,2016-10-27 00:42:31,11,1722.000000,20161026171349
390.800000,68,7788.220000,161.000000,37.885955,-122.230679,320.000000,2.529000,2016-10-27 00:42:32,11,1723.000000,20161026171349
391.200000,67,7791.210000,161.000000,37.885948,-122.230646,330.000000,2.547000,2016-10-27 00:42:33,11,1724.000000,20161026171349
391.400000,67,7794.210000,161.000000,37.885942,-122.230613,319.000000,2.454000,2016-10-27 00:42:34,11,1725.000000,20161026171349
391.800000,64,7797.280000,162.000000,37.885938,-122.230579,330.000000,2.547000,2016-10-27 00:42:35,11,1726.000000,20161026171349
392.200000,66,7800.230000,162.000000,37.885934,-122.230545,345.000000,2.417000,2016-10-27 00:42:36,11,1727.000000,20161026171349
392.800000,69,7803.420000,162.000000,37.885931,-122.230509,305.000000,2.622000,2016-10-27 00:42:37,11,1728.000000,20161026171349
393.200000,68,7806.490000,162.000000,37.885928,-122.230474,308.000000,2.622000,2016-10-27 00:42:38,11,1729.000000,20161026171349
393.800000,67,7809.590000,162.000000,37.885926,-122.230439,314.000000,2.650000,2016-10-27 00:42:39,11,1730.000000,20161026171349
394.200000,67,7812.540000,163.000000,37.885923,-122.230405,333.000000,2.566000,2016-10-27 00:42:40,11,1731.000000,20161026171349
394.600000,68,7815.540000,163.000000,37.885923,-122.230371,331.000000,2.603000,2016-10-27 00:42:41,11,1732.000000,20161026171349
394.800000,68,7818.520000,163.000000,37.885923,-122.230337,307.000000,2.603000,2016-10-27 00:42:42,11,1733.000000,20161026171349
395.400000,70,7821.370000,163.000000,37.885921,-122.230304,323.000000,2.631000,2016-10-27 00:42:43,11,1734.000000,20161026171349
395.800000,69,7824.420000,163.000000,37.885920,-122.230270,295.000000,2.818000,2016-10-27 00:42:44,11,1735.000000,20161026171349
396.200000,68,7827.500000,162.000000,37.885918,-122.230235,299.000000,2.725000,2016-10-27 00:42:45,11,1736.000000,20161026171349
396.400000,68,7830.400000,162.000000,37.885917,-122.230202,346.000000,2.753000,2016-10-27 00:42:46,11,1737.000000,20161026171349
396.800000,69,7833.310000,162.000000,37.885914,-122.230169,324.000000,2.874000,2016-10-27 00:42:47,11,1738.000000,20161026171349
397.200000,68,7836.330000,162.000000,37.885913,-122.230134,311.000000,2.865000,2016-10-27 00:42:48,11,1739.000000,20161026171349
397.600000,67,7839.330000,162.000000,37.885914,-122.230100,318.000000,2.762000,2016-10-27 00:42:49,11,1740.000000,20161026171349
398.000000,67,7842.120000,162.000000,37.885914,-122.230068,312.000000,2.762000,2016-10-27 00:42:50,11,1741.000000,20161026171349
398.400000,69,7845.070000,163.000000,37.885916,-122.230034,303.000000,2.771000,2016-10-27 00:42:51,11,1742.000000,20161026171349
398.800000,69,7847.860000,162.000000,37.885916,-122.230003,289.000000,2.790000,2016-10-27 00:42:52,11,1743.000000,20161026171349
399.200000,69,7850.630000,163.000000,37.885914,-122.229971,290.000000,2.799000,2016-10-27 00:42:53,11,1744.000000,20161026171349
399.600000,69,7853.560000,163.000000,37.885914,-122.229938,319.000000,2.799000,2016-10-27 00:42:54,11,1745.000000,20161026171349
399.800000,68,7856.450000,162.000000,37.885911,-122.229905,316.000000,2.818000,2016-10-27 00:42:55,11,1746.000000,20161026171349
400.200000,69,7859.410000,162.000000,37.885907,-122.229872,328.000000,2.809000,2016-10-27 00:42:56,11,1747.000000,20161026171349
400.600000,69,7862.240000,162.000000,37.885905,-122.229840,301.000000,2.809000,2016-10-27 00:42:57,11,1748.000000,20161026171349
401.000000,68,7864.970000,163.000000,37.885902,-122.229809,326.000000,2.799000,2016-10-27 00:42:58,11,1749.000000,20161026171349
401.400000,69,7867.950000,163.000000,37.885897,-122.229776,313.000000,2.902000,2016-10-27 00:42:59,11,1750.000000,20161026171349
402.000000,69,7870.990000,163.000000,37.885891,-122.229742,310.000000,2.865000,2016-10-27 00:43:00,11,1751.000000,20161026171349
402.200000,69,7873.950000,163.000000,37.885885,-122.229709,310.000000,2.855000,2016-10-27 00:43:01,11,1752.000000,20161026171349
402.600000,68,7876.980000,163.000000,37.885878,-122.229676,324.000000,2.865000,2016-10-27 00:43:02,11,1753.000000,20161026171349
